"campaign";"contact";"default";"education";"job";"marital";"month";"pdays";"poutcome";"previous";"Rok";"przedzial_czas rozmowy";"przedzial_wiek";"przedzial_emp.var.rate";"przedzial_cons.price.idx";"przedzial_cons.conf.idx";"przedzial_euribor3m";"przedzial_nr.employed";"y"
1.0;"cellular";"no";"high.school";"admin.";"divorced";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";;"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"university.degree";"admin.";"single";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"basic.9y";"blue-collar";"married";"aug";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(93.056333-93.484]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"yes"
2.0;"cellular";"no";"university.degree";"management";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(44-57.5]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
1.0;"telephone";"no";"basic.9y";"blue-collar";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";;"'(5161.975-inf)'";"yes"
1.0;"cellular";"no";"high.school";"blue-collar";"married";"aug";999.0;"nonexistent";0.0;"2009";"0-1229.5";"0-30.5";;"'(-inf-92.628667]'";"'(-34.866667--30.883333]'";"'(-inf-2.104333]'";"'(5029.725-5095.85]'";"yes"
9.0;"telephone";"no";"professional.course";"technician";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
7.0;"telephone";"no";"basic.9y";"admin.";"divorced";"jun";999.0;"nonexistent";0.0;"2008";"'(1229.5-2459]'";"'(30.5-44]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"yes"
3.0;"telephone";"unknown";"basic.4y";"blue-collar";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"telephone";"no";"university.degree";"self-employed";"single";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
2.0;"cellular";"no";"professional.course";"technician";"single";"jul";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"university.degree";"technician";"married";"sep";999.0;"failure";1.0;"2011";"0-1229.5";"'(30.5-44]'";;"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"no"
1.0;"telephone";"no";"basic.9y";"blue-collar";"single";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"telephone";"no";"university.degree";"technician";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
5.0;"telephone";"no";"professional.course";"technician";"married";"mar";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-inf--46.816667]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
2.0;"telephone";"unknown";"high.school";"services";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
2.0;"cellular";"no";"high.school";"student";"single";"jun";999.0;"nonexistent";0.0;"2011";"0-1229.5";"0-30.5";;"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"yes"
2.0;"telephone";"unknown";"university.degree";"student";"single";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
5.0;"telephone";"no";"university.degree";"admin.";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"high.school";"services";"divorced";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";;"'(5161.975-inf)'";"no"
6.0;"cellular";"no";"high.school";"services";"married";"may";999.0;"failure";1.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
1.0;"cellular";"no";"professional.course";"technician";"married";"aug";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.056333-93.484]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
5.0;"telephone";"unknown";"basic.4y";"blue-collar";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
2.0;"telephone";"unknown";"university.degree";"retired";"divorced";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(57.5-71]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
12.0;"telephone";"unknown";"basic.6y";"blue-collar";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"professional.course";"retired";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(57.5-71]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
2.0;"cellular";"no";"basic.6y";"blue-collar";"single";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";;"'(5095.85-5161.975]'";"no"
9.0;"cellular";"no";"university.degree";"blue-collar";"single";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
1.0;"cellular";"no";"high.school";"admin.";"married";"apr";999.0;"failure";1.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(93.056333-93.484]'";"'(-inf--46.816667]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
2.0;"cellular";"no";"university.degree";"blue-collar";"single";"apr";999.0;"nonexistent";0.0;"2009";"0-1229.5";"0-30.5";;"'(93.056333-93.484]'";"'(-inf--46.816667]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"yes"
1.0;"telephone";"no";"professional.course";"technician";"divorced";"jun";999.0;"nonexistent";0.0;"2010";"0-1229.5";"0-30.5";;"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"no"
2.0;"cellular";"no";"basic.4y";"entrepreneur";"divorced";"jul";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
2.0;"telephone";"no";"high.school";"services";"divorced";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"high.school";"blue-collar";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
1.0;"telephone";"no";"basic.9y";"student";"single";"jul";999.0;"nonexistent";0.0;"2011";"0-1229.5";"0-30.5";;"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"no"
3.0;"cellular";"no";"high.school";"technician";"married";"aug";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(93.056333-93.484]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"unknown";"basic.9y";"blue-collar";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"yes"
1.0;"cellular";"unknown";"professional.course";"entrepreneur";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(44-57.5]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
1.0;"telephone";"no";"high.school";"management";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"telephone";"unknown";"basic.4y";"blue-collar";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"basic.4y";"blue-collar";"divorced";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
2.0;"cellular";"no";"university.degree";"management";"married";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"telephone";"no";"university.degree";"admin.";"single";"oct";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";;"'(93.484-93.911667]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"basic.4y";"blue-collar";"single";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(44-57.5]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
2.0;"cellular";"no";"university.degree";"housemaid";"single";"dec";6.0;"success";1.0;"2009";"0-1229.5";"'(44-57.5]'";"'(-inf-21959.5]'";"'(92.628667-93.056333]'";"'(-34.866667--30.883333]'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"yes"
1.0;"cellular";"no";"basic.6y";"blue-collar";"single";"jul";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
2.0;"cellular";"no";"professional.course";"technician";"divorced";"aug";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.056333-93.484]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
3.0;"cellular";"no";"unknown";"technician";"single";"jul";999.0;"nonexistent";0.0;"2009";"0-1229.5";"0-30.5";;"'(-inf-92.628667]'";"'(-34.866667--30.883333]'";"'(-inf-2.104333]'";"'(5029.725-5095.85]'";"no"
12.0;"telephone";"no";"high.school";"technician";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"university.degree";"unemployed";"married";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
3.0;"telephone";"no";"unknown";"blue-collar";"single";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";;"'(5161.975-inf)'";"no"
2.0;"cellular";"unknown";"professional.course";"management";"married";"nov";999.0;"failure";1.0;"2008";"0-1229.5";"'(44-57.5]'";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
4.0;"telephone";"unknown";"university.degree";"self-employed";"single";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";;"'(5161.975-inf)'";"no"
3.0;"cellular";"no";"high.school";"admin.";"single";"aug";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";"'(21959.5-inf)'";"'(93.056333-93.484]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"telephone";"no";"unknown";"student";"single";"sep";999.0;"nonexistent";0.0;"2011";"0-1229.5";"'(30.5-44]'";;"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"no"
1.0;"telephone";"no";"university.degree";"admin.";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"university.degree";"management";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";;"'(5095.85-5161.975]'";"yes"
3.0;"cellular";"no";"university.degree";"management";"single";"jun";6.0;"success";2.0;"2011";"0-1229.5";"0-30.5";;"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"yes"
1.0;"cellular";"no";"university.degree";"management";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(44-57.5]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
2.0;"cellular";"unknown";"high.school";"admin.";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(44-57.5]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
3.0;"telephone";"no";"high.school";"technician";"divorced";"jul";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
4.0;"telephone";"no";"high.school";"management";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
3.0;"telephone";"no";"university.degree";"management";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"basic.9y";"blue-collar";"married";"jul";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"telephone";"no";"professional.course";"technician";"married";"dec";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(44-57.5]'";"'(-inf-21959.5]'";"'(92.628667-93.056333]'";"'(-34.866667--30.883333]'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"yes"
1.0;"telephone";"no";"basic.9y";"technician";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
6.0;"cellular";"no";"university.degree";"admin.";"single";"aug";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";"'(21959.5-inf)'";"'(93.056333-93.484]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"basic.4y";"retired";"married";"nov";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(71-84.5]'";;"'(92.628667-93.056333]'";"'(-30.883333-inf)'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"yes"
2.0;"telephone";"no";"basic.6y";"blue-collar";"single";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
2.0;"telephone";"no";"high.school";"admin.";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
4.0;"cellular";"no";"basic.9y";"technician";"married";"may";999.0;"failure";1.0;"2009";"0-1229.5";"0-30.5";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
1.0;"cellular";"no";"high.school";"entrepreneur";"married";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"telephone";"unknown";"basic.4y";"blue-collar";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"basic.9y";"blue-collar";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
2.0;"cellular";"no";"basic.9y";"technician";"married";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";;"'(5161.975-inf)'";"no"
9.0;"cellular";"unknown";"unknown";"unknown";"married";"aug";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(93.056333-93.484]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
2.0;"cellular";"no";"high.school";"services";"married";"may";999.0;"failure";1.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
2.0;"telephone";"no";"high.school";"admin.";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"telephone";"no";"basic.9y";"services";"divorced";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"high.school";"services";"single";"apr";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(93.056333-93.484]'";"'(-inf--46.816667]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
5.0;"cellular";"unknown";"basic.9y";"blue-collar";"single";"jul";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
2.0;"cellular";"unknown";"professional.course";"services";"married";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
2.0;"telephone";"no";"university.degree";"housemaid";"married";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"university.degree";"management";"married";"oct";999.0;"failure";1.0;"2009";"0-1229.5";"'(44-57.5]'";;"'(-inf-92.628667]'";"'(-30.883333-inf)'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"yes"
2.0;"telephone";"no";"basic.9y";"technician";"divorced";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
3.0;"telephone";"unknown";"basic.4y";"blue-collar";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
5.0;"telephone";"no";"professional.course";"admin.";"married";"may";999.0;"nonexistent";0.0;"2010";"0-1229.5";"'(44-57.5]'";;"'(93.484-93.911667]'";"'(-42.833333--38.85]'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"no"
6.0;"cellular";"no";"basic.6y";"blue-collar";"divorced";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(44-57.5]'";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";;"'(5161.975-inf)'";"no"
2.0;"cellular";"unknown";"professional.course";"blue-collar";"married";"may";999.0;"failure";1.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
4.0;"cellular";"no";"professional.course";"admin.";"married";"aug";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.056333-93.484]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"telephone";"no";"university.degree";"admin.";"married";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"0-30.5";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"university.degree";"retired";"single";"oct";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(57.5-71]'";;"'(-inf-92.628667]'";"'(-30.883333-inf)'";"'(-inf-2.104333]'";"'(-inf-5029.725]'";"no"
5.0;"telephone";"unknown";"basic.9y";"self-employed";"single";"jun";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(57.5-71]'";"'(21959.5-inf)'";"'(94.339333-inf)'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"unknown";"basic.4y";"blue-collar";"married";"apr";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(93.056333-93.484]'";"'(-inf--46.816667]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
5.0;"cellular";"unknown";"basic.6y";"blue-collar";"single";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"0-30.5";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";;"'(5095.85-5161.975]'";"no"
1.0;"telephone";"no";"high.school";"admin.";"single";"may";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-38.85--34.866667]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"yes"
1.0;"cellular";"unknown";"basic.4y";"blue-collar";"married";"nov";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";;"'(93.056333-93.484]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
4.0;"cellular";"no";"university.degree";"management";"single";"may";999.0;"failure";1.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
1.0;"cellular";"no";"high.school";"services";"divorced";"apr";999.0;"nonexistent";0.0;"2009";"0-1229.5";"'(30.5-44]'";;"'(93.056333-93.484]'";"'(-inf--46.816667]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
13.0;"cellular";"no";"professional.course";"blue-collar";"divorced";"jul";999.0;"nonexistent";0.0;"2008";"0-1229.5";"'(30.5-44]'";"'(21959.5-inf)'";"'(93.911667-94.339333]'";"'(-42.833333--38.85]'";"'(3.574667-inf)'";"'(5161.975-inf)'";"no"
1.0;"cellular";"no";"high.school";"blue-collar";"single";"may";999.0;"nonexistent";0.0;"2009";"0-1229.5";"0-30.5";;"'(92.628667-93.056333]'";"'(-46.816667--42.833333]'";"'(-inf-2.104333]'";"'(5095.85-5161.975]'";"no"
